ProfileName,StartTime,Duration,DeviceType,Country,Title,Season,Episode
Henri,2020-08-02T07:44:52.000Z,00:11:23,DefaultWidevineAndroidPhone,FR (France),Gambling school,Kakegurui xx,La fille qui ne perd pas (Épisode 8)
Henri,2020-08-02T07:43:29.000Z,00:01:23,DefaultWidevineAndroidPhone,FR (France),Gambling school,Kakegurui xx,La traîtresse (Épisode 7)
Henri,2020-08-02T07:43:19.000Z,00:00:01,DefaultWidevineAndroidPhone,FR (France),Gambling school,Kakegurui xx,La fille qui ne perd pas (Épisode 8)
Henri,2020-08-02T07:22:25.000Z,00:20:15,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui xx,La traîtresse (Épisode 7)
Henri,2020-08-02T06:25:10.000Z,00:21:37,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui xx,La star hollywoodienne (Épisode 6)
Henri,2020-08-02T06:18:33.000Z,00:06:31,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui xx,La fille qui change (Épisode 5)
Henri,2020-08-01T09:33:31.000Z,00:15:34,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui xx,La fille qui change (Épisode 5)
Henri,2020-08-01T09:11:55.000Z,00:21:29,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui xx,Les filles qui communiquent (Épisode 4)
Henri,2020-08-01T09:11:28.000Z,00:00:22,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui xx,Cette fille ne peut pas être touchée (Épisode 3)
Henri,2020-08-01T09:10:56.000Z,00:00:26,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui xx,Les filles qui communiquent (Épisode 4)
Henri,2020-08-01T08:43:26.000Z,00:21:10,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui xx,Cette fille ne peut pas être touchée (Épisode 3)
Henri,2020-08-01T07:27:42.000Z,00:21:34,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui xx,Les filles de la famille Momobami (Épisode 2)
Henri,2020-07-31T09:32:32.000Z,00:23:01,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui xx,Les filles qui jouent encore (Épisode 1)
Henri,2020-07-31T09:06:35.000Z,00:21:26,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui,La fille accro au jeu (Épisode 12)
Henri,2020-07-31T05:52:12.000Z,00:21:21,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui,La fille qui mettrait sa vie en jeu (Épisode 11)
Henri,2020-07-31T05:30:41.000Z,00:21:23,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui,La fille qui choisit (Épisode 10)
Henri,2020-07-30T18:14:49.000Z,00:23:10,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui,La fille qui a la tête dans les étoiles (Épisode 9)
Henri,2020-07-30T17:51:33.000Z,00:23:10,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui,La fille qui est une idole (Épisode 8)
Henri,2020-07-30T17:51:26.000Z,00:00:02,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui,Une fille nommée Yumeko Jabami (Épisode 1)
Henri,2020-07-30T17:51:13.000Z,00:00:02,Google Chromecast V4 Streaming Stick,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 15 (Épisode 15)
Henri,2020-07-30T10:42:23.000Z,00:00:09,Google Chromecast V4 Streaming Stick,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 15 (Épisode 15)
Henri,2020-07-30T09:49:57.000Z,00:26:59,Google Chromecast V4 Streaming Stick,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 14 (Épisode 14)
Henri,2020-07-29T10:52:46.000Z,00:00:02,Netflix Chrome Linux (Cadmium) HTML 5,FR (France),Gambling school,Kakegurui,Une fille nommée Yumeko Jabami (Épisode 1)
Henri,2020-07-29T10:26:02.000Z,00:21:24,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui,Les filles qui refusent (Épisode 7)
Henri,2020-07-29T10:01:32.000Z,00:22:59,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui,La fille qui invite (Épisode 6)
Henri,2020-07-29T09:44:42.000Z,00:14:47,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui,La fille devenue humaine (Épisode 5)
Henri,2020-07-29T09:02:01.000Z,00:06:44,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui,La fille devenue humaine (Épisode 5)
Henri,2020-07-29T08:40:23.000Z,00:21:30,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui,La fille qui était devenue un animal (Épisode 4)
Henri,2020-07-29T08:18:39.000Z,00:21:36,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui,La fille aux yeux bridés (Épisode 3)
Henri,2020-07-29T06:39:06.000Z,00:21:34,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui,Une fille pitoyable (Épisode 2)
Henri,2020-07-29T06:15:54.000Z,00:22:59,Google Chromecast V4 Streaming Stick,FR (France),Gambling school,Kakegurui,Une fille nommée Yumeko Jabami (Épisode 1)
Henri,2020-07-28T21:10:10.000Z,00:20:44,Google Chromecast V4 Streaming Stick,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 13 (Épisode 13)
Henri,2020-07-28T20:49:10.000Z,00:20:55,Google Chromecast V4 Streaming Stick,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 12 (Épisode 12)
Henri,2020-07-28T20:27:42.000Z,00:20:57,Google Chromecast V4 Streaming Stick,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 11 (Épisode 11)
Henri,2020-07-28T20:05:02.000Z,00:20:57,Google Chromecast V4 Streaming Stick,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 10 (Épisode 10)
Henri,2020-07-28T19:42:47.000Z,00:21:03,Google Chromecast V4 Streaming Stick,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 9 (Épisode 9)
Henri,2020-07-28T12:26:28.000Z,00:20:38,Google Chromecast V4 Streaming Stick,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 8 (Épisode 8)
Henri,2020-07-28T11:59:57.000Z,00:21:19,Google Chromecast V4 Streaming Stick,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 7 (Épisode 7)
Henri,2020-07-28T07:12:24.000Z,00:19:45,Google Chromecast V4 Streaming Stick,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 6 (Épisode 6)
Henri,2020-07-28T07:12:18.000Z,00:00:01,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,"Jéra, le mage sacré (Épisode 62)"
Henri,2020-07-28T06:23:25.000Z,00:20:43,Google Chromecast V4 Streaming Stick,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 5 (Épisode 5)
Henri,2020-07-28T06:02:39.000Z,00:20:38,Google Chromecast V4 Streaming Stick,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 4 (Épisode 4)
Henri,2020-07-27T22:17:49.000Z,00:20:55,DefaultWidevineAndroidPhone,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 3 (Épisode 3)
Henri,2020-07-27T21:49:55.000Z,00:19:25,DefaultWidevineAndroidPhone,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 2 (Épisode 2)
Henri,2020-07-27T21:46:41.000Z,00:00:56,DefaultWidevineAndroidPhone,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 2 (Épisode 2)
Henri,2020-07-27T21:39:53.000Z,00:00:31,DefaultWidevineAndroidPhone,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 2 (Épisode 2)
Henri,2020-07-27T21:12:40.000Z,00:20:48,DefaultWidevineAndroidPhone,FR (France),Saiki Kusuo no Ψ Nan,Saison 1,Épisode 1 (Épisode 1)
Henri,2020-07-19T18:04:01.000Z,00:21:40,Bouygues Telecom BrooklynTV MVPD STB,FR (France),Fairy Tail,Saison 2,Un combat aérien
Henri,2020-07-19T14:22:41.000Z,00:02:02,Google Chromecast V4 Streaming Stick,FR (France),Locke & Key,Saison 1,Le piège (Épisode 2)
Henri,2020-07-19T14:20:24.000Z,00:02:04,Google Chromecast V4 Streaming Stick,FR (France),Locke & Key,Saison 1,Bienvenue à Matheson (Épisode 1)
Henri,2020-07-19T13:32:18.000Z,00:37:14,Google Chromecast V4 Streaming Stick,FR (France),Locke & Key,Saison 1,La couronne des ombres (Épisode 10)
Henri,2020-07-19T13:32:00.000Z,00:00:03,DefaultWidevineAndroidPhone,FR (France),Locke & Key,Saison 1,La couronne des ombres (Épisode 10)
Henri,2020-07-19T12:24:23.000Z,00:00:03,Google Chromecast V4 Streaming Stick,FR (France),Locke & Key,Saison 1,La couronne des ombres (Épisode 10)
Henri,2020-07-18T21:32:42.000Z,00:46:27,Google Chromecast V4 Streaming Stick,FR (France),Locke & Key,Saison 1,Les échos (Épisode 9)
Henri,2020-07-18T20:45:26.000Z,00:45:11,Google Chromecast V4 Streaming Stick,FR (France),Locke & Key,Saison 1,Un rayon de soleil (Épisode 8)
Henri,2020-07-18T20:05:17.000Z,00:40:03,Google Chromecast V4 Streaming Stick,FR (France),Locke & Key,Saison 1,La dissection (Épisode 7)
Henri,2020-07-18T19:16:34.000Z,00:44:23,Google Chromecast V4 Streaming Stick,FR (France),Locke & Key,Saison 1,La porte noire (Épisode 6)
Henri,2020-07-18T12:26:41.000Z,00:40:13,Google Chromecast V4 Streaming Stick,FR (France),Locke & Key,Saison 1,L'arbre de famille (Épisode 5)
Henri,2020-07-18T12:23:07.000Z,00:03:12,Google Chromecast V4 Streaming Stick,FR (France),Locke & Key,Saison 1,Bienvenue à Matheson (Épisode 1)
Henri,2020-07-18T12:16:14.000Z,00:06:24,Google Chromecast V4 Streaming Stick,FR (France),Locke & Key,Saison 1,L'arbre de famille (Épisode 5)
Henri,2020-07-18T11:35:12.000Z,00:40:56,Google Chromecast V4 Streaming Stick,FR (France),Locke & Key,Saison 1,Les gardiens des clés (Épisode 4)
Henri,2020-07-17T21:34:30.000Z,00:40:47,Google Chromecast V4 Streaming Stick,FR (France),Locke & Key,Saison 1,Casse-tête (Épisode 3)
Henri,2020-07-17T20:31:43.000Z,00:47:06,Google Chromecast V4 Streaming Stick,FR (France),Locke & Key,Saison 1,Le piège (Épisode 2)
Henri,2020-07-17T20:17:28.000Z,00:13:56,Google Chromecast V4 Streaming Stick,FR (France),Locke & Key,Saison 1,Bienvenue à Matheson (Épisode 1)
Henri,2020-07-17T19:34:33.000Z,00:40:20,Google Chromecast V4 Streaming Stick,FR (France),Locke & Key,Saison 1,Bienvenue à Matheson (Épisode 1)
Henri,2020-07-17T19:34:23.000Z,00:00:02,DefaultWidevineAndroidPhone,FR (France),Locke & Key,Saison 1,Bienvenue à Matheson (Épisode 1)
Henri,2020-07-15T17:12:08.000Z,00:00:03,Google Chromecast V5 Streaming Stick,FR (France),Kirikou et la sorcière,,
Henri,2020-07-15T17:11:27.000Z,00:00:34,Google Chromecast V5 Streaming Stick,FR (France),Kirikou et la sorcière,,
Henri,2020-07-15T17:11:19.000Z,00:00:01,Google Chromecast V5 Streaming Stick,FR (France),Kirikou et la sorcière,,
Henri,2020-07-13T21:33:00.000Z,00:42:12,Google Chromecast V4 Streaming Stick,FR (France),Warrior Nun,Saison 1,Apocalypse 2
Henri,2020-07-13T20:57:52.000Z,00:34:56,Google Chromecast V4 Streaming Stick,FR (France),Warrior Nun,Saison 1,2 Corinthiens 10
Henri,2020-07-13T20:19:27.000Z,00:37:03,Google Chromecast V4 Streaming Stick,FR (France),Warrior Nun,Saison 1,Proverbes 14
Henri,2020-07-13T20:15:23.000Z,00:02:55,Google Chromecast V4 Streaming Stick,FR (France),Warrior Nun,Saison 1,Proverbes 14
Henri,2020-07-13T19:37:52.000Z,00:37:26,Google Chromecast V4 Streaming Stick,FR (France),Warrior Nun,Saison 1,Éphésiens 4
Henri,2020-07-09T21:04:43.000Z,00:01:13,Google Chromecast V4 Streaming Stick,FR (France),H,Saison 1,L'anniversaire (Épisode 1)
Henri,2020-07-09T20:19:24.000Z,00:44:17,Google Chromecast V4 Streaming Stick,FR (France),Warrior Nun,Saison 1,Ésaïe 30
Henri,2020-07-09T19:34:34.000Z,00:42:40,Google Chromecast V4 Streaming Stick,FR (France),Warrior Nun,Saison 1,Matthieu 7
Henri,2020-07-09T18:52:02.000Z,00:42:02,Google Chromecast V4 Streaming Stick,FR (France),Warrior Nun,Saison 1,Ecclésiastique 26
Henri,2020-07-09T18:13:13.000Z,00:34:39,Google Chromecast V4 Streaming Stick,FR (France),Warrior Nun,Saison 1,Éphésiens 6
Henri,2020-07-08T20:25:37.000Z,00:11:41,Google Chromecast V4 Streaming Stick,FR (France),Warrior Nun,Saison 1,Éphésiens 6
Henri,2020-07-08T19:46:15.000Z,00:37:39,Google Chromecast V4 Streaming Stick,FR (France),Warrior Nun,Saison 1,Proverbes 31
Henri,2020-07-08T18:54:53.000Z,00:48:54,Google Chromecast V4 Streaming Stick,FR (France),Warrior Nun,Saison 1,Psaume 46
Henri,2020-07-02T21:15:12.000Z,00:00:53,Netflix Chrome Linux (Cadmium) HTML 5,FR (France),Emmanuelle,,
Henri,2020-06-26T18:49:56.000Z,00:32:48,Google Chromecast V4 Streaming Stick,FR (France),Monty Python's Flying Circus,Saison 1,Sexe et violence (Épisode 2)
Henri,2020-06-26T17:53:10.000Z,00:12:04,Google Chromecast V3 Streaming Stick,FR (France),Rick et Morty,Saison 4,Edge of Tomorty
Henri,2020-06-19T17:59:15.000Z,00:21:46,Google Chromecast V4 Streaming Stick,FR (France),Rick et Morty,Saison 4,Rattlestar Ricklactica (Épisode 5)
Henri,2020-06-19T17:03:35.000Z,00:22:09,Google Chromecast V4 Streaming Stick,FR (France),Rick et Morty,Saison 4,C'est mon dragon et bien plus encore (Épisode 4)
Henri,2020-06-19T16:39:17.000Z,00:22:38,Google Chromecast V4 Streaming Stick,FR (France),Rick et Morty,Saison 4,Vol au-dessus d'un nid de Morty (Épisode 3)
Henri,2020-06-17T17:41:18.000Z,00:22:52,Google Chromecast V4 Streaming Stick,FR (France),Rick et Morty,Saison 4,Le vieil homme et la merde (Épisode 2)
Henri,2020-06-17T17:17:58.000Z,00:22:57,Google Chromecast V4 Streaming Stick,FR (France),Rick et Morty,Saison 4,Edge of Tomorty
Henri,2020-06-08T17:45:49.000Z,00:11:14,Google Chromecast V4 Streaming Stick,FR (France),Lucifer,Saison 3,La revenante (Épisode 5)
Henri,2020-06-08T17:01:04.000Z,00:43:09,Google Chromecast V4 Streaming Stick,FR (France),Lucifer,Saison 3,Que ferait Lucifer ? (Épisode 4)
Henri,2020-06-08T17:00:43.000Z,00:00:02,DefaultWidevineAndroidPhone,FR (France),Lucifer,Saison 3,Que ferait Lucifer ? (Épisode 4)
Henri,2020-05-25T18:34:59.000Z,00:10:15,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,La marche de la destruction (Épisode 60)
Henri,2020-05-25T18:23:02.000Z,00:09:43,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,La marche de la destruction (Épisode 60)
Henri,2020-05-25T17:59:35.000Z,00:20:08,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,L'ancien Jellal (Épisode 59)
Henri,2020-05-25T17:35:00.000Z,00:20:03,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,Duel d’esprits (Épisode 58)
Henri,2020-05-25T17:34:09.000Z,00:00:01,DefaultWidevineAndroidPhone,FR (France),Fairy Tail,Saison 2,Duel d’esprits (Épisode 58)
Henri,2020-05-24T20:26:44.000Z,00:00:03,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,Duel d’esprits (Épisode 58)
Henri,2020-05-24T20:06:23.000Z,00:20:16,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,Les Ténèbres (Épisode 57)
Henri,2020-05-24T19:46:04.000Z,00:20:15,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,Le Grand Prix de la Mort (Épisode 56)
Henri,2020-05-22T18:33:07.000Z,00:00:02,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,Le Grand Prix de la Mort (Épisode 56)
Henri,2020-05-22T18:13:12.000Z,00:19:46,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,La Fillette et le Fantôme (Épisode 55)
Henri,2020-05-22T17:52:56.000Z,00:20:03,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,La prêtresse céleste (Épisode 54)
Henri,2020-05-22T17:27:37.000Z,00:20:45,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,Oracion Seis entre en scène ! (Épisode 53)
Henri,2020-05-19T17:29:07.000Z,00:00:03,Google Chromecast V4 Streaming Stick,FR (France),BoJack Horseman,Saison 1,On ne choisit pas sa famille (Épisode 5)
Henri,2020-05-19T15:55:17.000Z,00:20:20,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,"Équipe de la coalition, parée ! (Épisode 52)"
Henri,2020-05-19T15:32:47.000Z,00:20:15,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,Love & Lucky (Épisode 51)
Henri,2020-05-18T14:22:06.000Z,00:00:01,Netflix Chrome Linux (Cadmium) HTML 5,FR (France),Happy!,Saison 1,Pervers Noël (Épisode 1)
Henri,2020-05-18T14:17:16.000Z,00:00:52,Netflix Chrome Linux (Cadmium) HTML 5,FR (France),"Love, Death & Robots",Volume 1,LES TROIS ROBOTS (Épisode 2)
Henri,2020-05-18T14:16:09.000Z,00:00:50,Netflix Chrome Linux (Cadmium) HTML 5,FR (France),Les Zinzins de l'espace,Saison 1,"Profession Père Noël / Un cerveau, trois boulons (Épisode 1)"
Henri,2020-05-17T18:34:25.000Z,00:21:04,Google Chromecast V4 Streaming Stick,FR (France),Adventure Time,Saison 5,Finn le petit humain / Jake le chien (Épisode 1)
Henri,2020-05-17T18:34:06.000Z,00:00:13,Netflix Chrome Linux (Cadmium) HTML 5,FR (France),Adventure Time,Saison 5,Finn le petit humain / Jake le chien (Épisode 1)
Henri,2020-05-17T17:27:18.000Z,00:00:03,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,Love & Lucky (Épisode 51)
Henri,2020-05-17T17:06:46.000Z,00:20:12,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,Mission spéciale. Prends garde à l'être aimé ! (Épisode 50)
Henri,2020-05-17T16:06:23.000Z,00:22:14,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,Une rencontre marquée par le destin (Épisode 49)
Henri,2020-05-17T11:19:23.000Z,00:00:07,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 2,Une rencontre marquée par le destin (Épisode 49)
Henri,2020-05-17T10:58:28.000Z,00:20:29,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Fantasia (Épisode 48)
Henri,2020-05-17T10:38:38.000Z,00:19:43,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Triple Dragon (Épisode 47)
Henri,2020-05-17T10:18:35.000Z,00:19:57,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Catastrophe à la cathédrale de Kaldia (Épisode 46)
Henri,2020-05-15T18:15:09.000Z,00:19:43,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,L’Avènement de Satan (Épisode 45)
Henri,2020-05-15T17:55:04.000Z,00:19:59,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Le palais de la foudre (Épisode 44)
Henri,2020-05-11T16:38:50.000Z,00:00:13,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Le palais de la foudre (Épisode 44)
Henri,2020-05-10T19:17:24.000Z,00:00:22,DefaultWidevineAndroidPhone,FR (France),Monty Python's Flying Circus,Saison 1,Où va le Canada ? (Épisode 1)
Henri,2020-05-09T18:00:49.000Z,00:20:35,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Attaque ton ami pour le sauver (Épisode 43)
Henri,2020-05-09T17:40:09.000Z,00:20:21,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,La bataille de Fairy Tail (Épisode 42)
Henri,2020-05-09T13:42:14.000Z,00:03:26,Google Chromecast V4 Streaming Stick,FR (France),The Tatami Galaxy,Saison 1,Épisode 4 (Épisode 4)
Henri,2020-05-09T13:21:41.000Z,00:20:23,Google Chromecast V4 Streaming Stick,FR (France),The Tatami Galaxy,Saison 1,Épisode 3 (Épisode 3)
Henri,2020-05-09T12:59:38.000Z,00:21:21,Google Chromecast V4 Streaming Stick,FR (France),The Midnight Gospel,Saison 1,Le goût du roi (Épisode 1)
Henri,2020-05-08T00:37:03.000Z,00:03:35,Netflix Chrome Linux (Cadmium) HTML 5,FR (France),The Midnight Gospel,Saison 1,Le goût du roi (Épisode 1)
Henri,2020-05-06T19:14:08.000Z,00:20:13,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Home (Épisode 41)
Henri,2020-05-06T18:54:11.000Z,00:19:39,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,La chute de la reine des fées (Épisode 40)
Henri,2020-05-06T18:33:53.000Z,00:20:11,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Une prière pour la lumière sainte (Épisode 39)
Henri,2020-05-06T18:13:35.000Z,00:20:12,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Destinée (Épisode 38)
Henri,2020-05-06T17:53:26.000Z,00:20:02,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,L'armure du cœur (Épisode 37)
Henri,2020-05-05T17:49:03.000Z,00:00:01,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,L'armure du cœur (Épisode 37)
Henri,2020-05-05T17:26:04.000Z,00:21:26,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Le jeu du Paradis (Épisode 36)
Henri,2020-05-05T17:03:34.000Z,00:20:07,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,L'appel des ténèbres (Épisode 35)
Henri,2020-05-05T16:42:29.000Z,00:19:58,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Jellal (Épisode 34)
Henri,2020-05-03T17:00:34.000Z,00:20:12,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,La Tour du Paradis (Épisode 33)
Henri,2020-05-01T17:31:14.000Z,00:20:12,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Le roi des constellations (Épisode 32)
Henri,2020-05-01T17:10:49.000Z,00:20:19,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,L'étoile tombée des cieux (Épisode 31)
Henri,2020-05-01T16:50:29.000Z,00:20:14,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Next Generation (Épisode 30)
Henri,2020-05-01T16:27:53.000Z,00:19:50,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,C'est mon choix (Épisode 29)
Henri,2020-04-30T20:37:30.000Z,00:20:30,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,La loi des fées (Épisode 28)
Henri,2020-04-30T20:17:28.000Z,00:19:57,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Les deux chasseurs de dragons (Épisode 27)
Henri,2020-04-30T20:12:27.000Z,00:04:56,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Les ailes de feu (Épisode 26)
Henri,2020-04-30T20:11:43.000Z,00:00:03,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Les ailes de feu (Épisode 26)
Henri,2020-04-30T20:10:58.000Z,00:00:12,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Les ailes de feu (Épisode 26)
Henri,2020-04-30T19:53:12.000Z,00:16:16,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Les ailes de feu (Épisode 26)
Henri,2020-04-30T19:30:12.000Z,00:18:38,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,La fleur qui s'épanouit sous la pluie (Épisode 25)
Henri,2020-04-28T16:33:22.000Z,00:01:49,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,La fleur qui s'épanouit sous la pluie (Épisode 25)
Henri,2020-04-28T08:14:06.000Z,00:20:17,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Pour ne pas voir tes larmes (Épisode 24)
Henri,2020-04-25T18:42:39.000Z,00:19:50,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,15 minutes (Épisode 23)
Henri,2020-04-25T18:02:59.000Z,00:19:42,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Lucy HeartFillia (Épisode 22)
Henri,2020-04-25T17:42:41.000Z,00:20:12,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Phantom Lord (Épisode 21)
Henri,2020-04-23T08:49:48.000Z,00:20:38,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Natsu et l'œuf du dragon (Épisode 20)
Henri,2020-04-23T08:29:36.000Z,00:19:43,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Changeling (Épisode 19)
Henri,2020-04-22T20:30:00.000Z,00:20:44,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,La mission ! Vers le Ciel ! (Épisode 18)
Henri,2020-04-22T20:10:30.000Z,00:19:23,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Burst (Épisode 17)
Henri,2020-04-22T19:46:57.000Z,00:21:03,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,L'île de Galuna - La bataille finale (Épisode 16)
Henri,2020-04-22T09:26:28.000Z,00:19:29,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,La magie éternelle (Épisode 15)
Henri,2020-04-22T09:07:09.000Z,00:19:15,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Le gagnant fait ce qui lui plaît (Épisode 14)
Henri,2020-04-21T19:11:23.000Z,00:00:13,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Le gagnant fait ce qui lui plaît (Épisode 14)
Henri,2020-04-21T19:11:12.000Z,00:00:07,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Le gagnant fait ce qui lui plaît (Épisode 14)
Henri,2020-04-21T18:51:57.000Z,00:19:11,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Natsu contre les ondes de Yuka (Épisode 13)
Henri,2020-04-21T18:51:34.000Z,00:00:16,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Les gouttes de lune (Épisode 12)
Henri,2020-04-21T18:50:47.000Z,00:00:11,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Natsu contre les ondes de Yuka (Épisode 13)
Henri,2020-04-21T18:50:20.000Z,00:00:23,Google Chromecast V4 Streaming Stick,FR (France),Fairy Tail,Saison 1,Natsu contre les ondes de Yuka (Épisode 13)
